,states,year,quarter,district,trans_counts,amount
4764,tamil-nadu,2018,1,kancheepuram,308279,538409899.0029244
4765,tamil-nadu,2018,1,tiruppur,239740,423271979.69019437
4766,tamil-nadu,2018,1,salem,219916,375963971.6782604
4767,tamil-nadu,2018,1,krishnagiri,153618,253907426.24551618
4768,tamil-nadu,2018,1,tiruchirappalli,149186,262528157.21513468
4769,tamil-nadu,2018,1,madurai,129858,232151304.34595773
4770,tamil-nadu,2018,2,chennai,3719593,7305357440.752292
4771,tamil-nadu,2018,2,coimbatore,871802,1722112067.157432
4772,tamil-nadu,2018,2,chengalpattu,829689,1681243536.853809
4773,tamil-nadu,2018,2,thiruvallur,615860,1281039198.623536
4774,tamil-nadu,2018,2,kancheepuram,460276,926687779.5176953
4775,tamil-nadu,2018,2,tiruppur,391330,829169121.0692805
4776,tamil-nadu,2018,2,salem,333175,709542959.1656411
4777,tamil-nadu,2018,2,tiruchirappalli,245903,507249777.3551696
4778,tamil-nadu,2018,2,krishnagiri,240421,518922355.1506287
4779,tamil-nadu,2018,2,madurai,213788,460415565.2125236
4780,tamil-nadu,2018,3,chennai,5887343,10122319547.13798
4781,tamil-nadu,2018,3,coimbatore,1469560,2559173878.211163
4782,tamil-nadu,2018,3,chengalpattu,1337462,2362109205.940035
4783,tamil-nadu,2018,3,thiruvallur,957503,1926378414.664647
4784,tamil-nadu,2018,3,kancheepuram,766192,1416878619.3813162
4785,tamil-nadu,2018,3,tiruppur,583538,1259741718.039976
4786,tamil-nadu,2018,3,salem,484460,980781000.3982489
4787,tamil-nadu,2018,3,krishnagiri,421247,853575950.8987745
4788,tamil-nadu,2018,3,tiruchirappalli,342744,723073924.7012352
4789,tamil-nadu,2018,3,madurai,322515,702347696.9219124
4790,tamil-nadu,2018,4,chennai,8007699,14632395110.56675
4791,tamil-nadu,2018,4,chengalpattu,1974233,3371036660.9159293
4792,tamil-nadu,2018,4,coimbatore,1902305,3656789906.0199094
4793,tamil-nadu,2018,4,thiruvallur,1578958,2979682370.963098
4794,tamil-nadu,2018,4,kancheepuram,1161731,2100098547.5513413
4795,tamil-nadu,2018,4,tiruppur,811860,1780229997.9785929
4796,tamil-nadu,2018,4,salem,696312,1471377592.286099
4797,tamil-nadu,2018,4,krishnagiri,593519,1260396240.123799
4798,tamil-nadu,2018,4,tiruchirappalli,521026,1117403132.556823
4799,tamil-nadu,2018,4,madurai,474612,1067216902.88037
4800,tamil-nadu,2019,1,chennai,11642449,18810971714.513683
4801,tamil-nadu,2019,1,chengalpattu,3285713,4918695631.396447
4802,tamil-nadu,2019,1,coimbatore,2709665,5072064993.630945
4803,tamil-nadu,2019,1,thiruvallur,2305713,3957616692.241628
4804,tamil-nadu,2019,1,kancheepuram,1732340,2735468905.1703753
4805,tamil-nadu,2019,1,tiruppur,1078231,2186722074.2626576
4806,tamil-nadu,2019,1,salem,949562,1916555034.695397
4807,tamil-nadu,2019,1,krishnagiri,848874,1549327562.475432
4808,tamil-nadu,2019,1,tiruchirappalli,739515,1460934059.6618772
4809,tamil-nadu,2019,1,madurai,662080,1386372054.513937
4810,tamil-nadu,2019,2,chennai,10577435,20366477248.325928
4811,tamil-nadu,2019,2,chengalpattu,3719692,5655296088.730307
4812,tamil-nadu,2019,2,coimbatore,3191687,7063644440.487608
4813,tamil-nadu,2019,2,thiruvallur,2486358,4674408137.818318
4814,tamil-nadu,2019,2,kancheepuram,1656532,2936409443.598877
4815,tamil-nadu,2019,2,tiruppur,1179119,2631888252.799778
4816,tamil-nadu,2019,2,salem,1018100,2340941775.7458673
4817,tamil-nadu,2019,2,tiruchirappalli,776306,1748258486.294492
4818,tamil-nadu,2019,2,madurai,741073,1703311128.18451
4819,tamil-nadu,2019,2,krishnagiri,663016,1504554589.80862
4820,tamil-nadu,2019,3,chennai,11333032,23024193806.41262
4821,tamil-nadu,2019,3,chengalpattu,5765425,7255276540.840912
4822,tamil-nadu,2019,3,coimbatore,4303835,9457627886.22332
4823,tamil-nadu,2019,3,thiruvallur,3497534,5790229760.583483
4824,tamil-nadu,2019,3,kancheepuram,2374121,3749463855.838708
4825,tamil-nadu,2019,3,tiruppur,1583318,3459384833.856631
4826,tamil-nadu,2019,3,salem,1348219,3089948772.2836013
4827,tamil-nadu,2019,3,tiruchirappalli,1028271,2283457398.7735853
4828,tamil-nadu,2019,3,madurai,1004838,2163231649.618825
4829,tamil-nadu,2019,3,krishnagiri,906439,1897364248.773857
4830,tamil-nadu,2019,4,chennai,16437269,31810645818.30885
4831,tamil-nadu,2019,4,chengalpattu,7809082,9083457170.596088
4832,tamil-nadu,2019,4,coimbatore,5937176,11949970482.92373
4833,tamil-nadu,2019,4,thiruvallur,4441180,7308502938.397884
4834,tamil-nadu,2019,4,kancheepuram,3134851,4643283492.789846
4835,tamil-nadu,2019,4,tiruppur,2020118,4339514037.303126
4836,tamil-nadu,2019,4,salem,1754893,3897469229.2628374
4837,tamil-nadu,2019,4,tiruchirappalli,1364259,2850823022.861631
4838,tamil-nadu,2019,4,madurai,1315576,2775348044.296371
4839,tamil-nadu,2019,4,krishnagiri,1302647,2599923579.4841228
4840,tamil-nadu,2020,1,chennai,21747309,40923609646.495
4841,tamil-nadu,2020,1,chengalpattu,8891884,10378205348.593521
4842,tamil-nadu,2020,1,coimbatore,6238270,11125605562.45218
4843,tamil-nadu,2020,1,thiruvallur,5190597,8255497494.992451
4844,tamil-nadu,2020,1,kancheepuram,3618880,5144042351.014134
4845,tamil-nadu,2020,1,tiruppur,1918620,3829323477.068222
4846,tamil-nadu,2020,1,salem,1816883,3938965855.265399
4847,tamil-nadu,2020,1,krishnagiri,1806032,3381602583.5674124
4848,tamil-nadu,2020,1,madurai,1334450,2667507196.774731
4849,tamil-nadu,2020,1,vellore,1236004,1793602013.134607
4850,tamil-nadu,2020,2,chennai,12611208,29147317644.503098
4851,tamil-nadu,2020,2,coimbatore,4598586,9331489602.732159
4852,tamil-nadu,2020,2,chengalpattu,3911793,5672393784.752347
4853,tamil-nadu,2020,2,thiruvallur,3872452,6511946063.874299
4854,tamil-nadu,2020,2,kancheepuram,2203060,3393883768.084098
4855,tamil-nadu,2020,2,salem,1996687,3860454261.651264
4856,tamil-nadu,2020,2,krishnagiri,1815882,2926042853.456265
4857,tamil-nadu,2020,2,tiruppur,1672101,2911511483.818271
4858,tamil-nadu,2020,2,madurai,1479517,2674909377.6650577
4859,tamil-nadu,2020,2,tiruchirappalli,1239752,2259353198.231264
4860,tamil-nadu,2020,3,chennai,17354210,39868873382.45007
4861,tamil-nadu,2020,3,coimbatore,6742559,13861133095.484821
4862,tamil-nadu,2020,3,thiruvallur,5496010,10295422113.344238
4863,tamil-nadu,2020,3,chengalpattu,5205491,7909757202.294512
4864,tamil-nadu,2020,3,kancheepuram,3333347,5572087481.284176
4865,tamil-nadu,2020,3,salem,3016579,6990924402.004694
4866,tamil-nadu,2020,3,krishnagiri,2701216,4989224721.359926
4867,tamil-nadu,2020,3,tiruppur,2654998,5542739051.315314
4868,tamil-nadu,2020,3,madurai,2157858,4867134340.423642
4869,tamil-nadu,2020,3,erode,1662818,3580607368.64768
4870,tamil-nadu,2020,4,chennai,24172148,46230345977.31428
4871,tamil-nadu,2020,4,coimbatore,10473572,18723397961.285152
4872,tamil-nadu,2020,4,thiruvallur,10184454,17303936393.29939
4873,tamil-nadu,2020,4,chengalpattu,10168033,13669246947.72909
4874,tamil-nadu,2020,4,kancheepuram,6509711,9795433898.261469
4875,tamil-nadu,2020,4,krishnagiri,5011992,9044884706.251482
4876,tamil-nadu,2020,4,salem,4407759,9865912487.837538
4877,tamil-nadu,2020,4,tiruppur,4364806,8662796446.594257
4878,tamil-nadu,2020,4,madurai,3222620,7010358411.213523
4879,tamil-nadu,2020,4,erode,2534766,5126731992.032161
4880,tamil-nadu,2021,1,chennai,39623781,67401706552.93741
4881,tamil-nadu,2021,1,coimbatore,13630124,22657497371.803448
4882,tamil-nadu,2021,1,chengalpattu,11689531,15537387199.626883
4883,tamil-nadu,2021,1,thiruvallur,11085004,18895161862.27714
4884,tamil-nadu,2021,1,kancheepuram,7239244,10815729803.34292
4885,tamil-nadu,2021,1,salem,5675889,12397067358.3123
4886,tamil-nadu,2021,1,krishnagiri,5202492,9440763059.482832
4887,tamil-nadu,2021,1,tiruppur,4975985,9855808601.269077
4888,tamil-nadu,2021,1,madurai,3516926,7776155489.0908375
4889,tamil-nadu,2021,1,erode,3015359,6105816825.193925
4890,tamil-nadu,2021,2,chennai,43737916,74499227803.65169
4891,tamil-nadu,2021,2,coimbatore,13478464,22760967333.98004
4892,tamil-nadu,2021,2,thiruvallur,10992425,19318347570.29032
4893,tamil-nadu,2021,2,chengalpattu,10075805,14457269251.206602
4894,tamil-nadu,2021,2,kancheepuram,6712965,10372666957.16897
4895,tamil-nadu,2021,2,salem,6557056,13210082950.603281
4896,tamil-nadu,2021,2,krishnagiri,5709389,10202810394.13458
4897,tamil-nadu,2021,2,tiruppur,5150795,9379303653.111609
4898,tamil-nadu,2021,2,madurai,3953976,8300059490.344873
4899,tamil-nadu,2021,2,erode,3273510,6223483781.161043
4900,tamil-nadu,2021,3,chennai,60971210,100463999673.287
4901,tamil-nadu,2021,3,coimbatore,20245762,33773953433.753273
4902,tamil-nadu,2021,3,thiruvallur,15395149,26049988524.55871
4903,tamil-nadu,2021,3,chengalpattu,14140388,19685011908.63713
4904,tamil-nadu,2021,3,kancheepuram,9646258,14550143056.67613
4905,tamil-nadu,2021,3,salem,8972048,18517560410.07822
4906,tamil-nadu,2021,3,tiruppur,8398025,15282996499.831749
4907,tamil-nadu,2021,3,krishnagiri,8122339,14578072272.70869
4908,tamil-nadu,2021,3,madurai,5142737,11208939183.589071
4909,tamil-nadu,2021,3,erode,4668549,9015063256.621798
4910,tamil-nadu,2021,4,chennai,76229690,118203166308.69281
4911,tamil-nadu,2021,4,coimbatore,27081380,43635817078.19755
4912,tamil-nadu,2021,4,thiruvallur,19146359,31072880036.32846
4913,tamil-nadu,2021,4,chengalpattu,17730987,23840432091.35556
4914,tamil-nadu,2021,4,salem,11783515,22754882844.82726
4915,tamil-nadu,2021,4,kancheepuram,11777894,17286201190.03967
4916,tamil-nadu,2021,4,tiruppur,11167439,18701118258.10759
4917,tamil-nadu,2021,4,krishnagiri,10363352,18220873236.79904
4918,tamil-nadu,2021,4,madurai,6309318,13464800515.29655
4919,tamil-nadu,2021,4,erode,6109637,11279232350.572422
4920,tamil-nadu,2022,1,chennai,87458453,135444152912.8249
4921,tamil-nadu,2022,1,coimbatore,30679187,51963955887.09292
4922,tamil-nadu,2022,1,thiruvallur,21243322,35412374869.40968
4923,tamil-nadu,2022,1,chengalpattu,19802491,27209616572.777077
4924,tamil-nadu,2022,1,salem,13278693,26325325605.86054
4925,tamil-nadu,2022,1,kancheepuram,13219354,19642924522.879723
4926,tamil-nadu,2022,1,tiruppur,12755181,20994558968.02405
4927,tamil-nadu,2022,1,krishnagiri,11729353,20650466208.67074
4928,tamil-nadu,2022,1,madurai,7084562,15309320989.586182
4929,tamil-nadu,2022,1,erode,6860000,12788323701.473589
4930,tamil-nadu,2022,2,chennai,105344784,154665269695.6417
4931,tamil-nadu,2022,2,coimbatore,36695888,59260276493.124756
4932,tamil-nadu,2022,2,thiruvallur,25490825,40588215771.869896
4933,tamil-nadu,2022,2,chengalpattu,25456618,33118244166.51246
4934,tamil-nadu,2022,2,salem,16106627,30338068694.55334
4935,tamil-nadu,2022,2,kancheepuram,15868496,22731542491.811832
4936,tamil-nadu,2022,2,tiruppur,15482000,23838727353.10485
4937,tamil-nadu,2022,2,krishnagiri,13942838,24721054679.65894
4938,tamil-nadu,2022,2,madurai,8320838,17264493941.688942
4939,tamil-nadu,2022,2,erode,8037374,14313011584.191711
4940,tamil-nadu,2022,3,chengalpattu,78987490,106079722725.6662
4941,tamil-nadu,2022,3,coimbatore,43610373,63815834929.892395
4942,tamil-nadu,2022,3,chennai,42908667,65344650467.52282
4943,tamil-nadu,2022,3,salem,31403065,50435972371.68587
4944,tamil-nadu,2022,3,thiruvallur,25690184,40124901027.15739
4945,tamil-nadu,2022,3,madurai,18854500,34963057317.53805
4946,tamil-nadu,2022,3,tiruppur,17847117,25599159008.87128
4947,tamil-nadu,2022,3,kancheepuram,16476680,22598905113.9707
4948,tamil-nadu,2022,3,krishnagiri,14932340,25680854032.52749
4949,tamil-nadu,2022,3,erode,9576460,15897874506.90147
4950,tamil-nadu,2022,4,chengalpattu,109159290,143850411731.0355
4951,tamil-nadu,2022,4,coimbatore,40259816,56926594389.6588
4952,tamil-nadu,2022,4,chennai,36087169,52708969517.53117
4953,tamil-nadu,2022,4,salem,33193962,52189264730.86203
4954,tamil-nadu,2022,4,thiruvallur,27335584,41018657465.028946
4955,tamil-nadu,2022,4,madurai,21930141,39075713283.659035
4956,tamil-nadu,2022,4,tiruppur,20078625,27993817372.8847
4957,tamil-nadu,2022,4,kancheepuram,17540782,22979273761.17815
4958,tamil-nadu,2022,4,krishnagiri,16419186,27528800881.08297
4959,tamil-nadu,2022,4,tiruchirappalli,10348183,18674871633.79884
4960,telangana,2018,1,hyderabad,2545507,4287223789.76588
4961,telangana,2018,1,rangareddy,1459174,2677304926.137567
4962,telangana,2018,1,medchal malkajgiri,1131530,1912837340.5006711
4963,telangana,2018,1,warangal urban,349165,421074106.98973614
4964,telangana,2018,1,sangareddy,291510,399236233.1575477
4965,telangana,2018,1,karimnagar,224324,271526470.0733862
4966,telangana,2018,1,nalgonda,204137,267825160.50370252
4967,telangana,2018,1,khammam,183964,245857422.1874744
4968,telangana,2018,1,peddapalle,169274,199610181.1780959
4969,telangana,2018,1,siddipet,144429,197965017.999628
4970,telangana,2018,2,hyderabad,3156805,6628159910.681627
4971,telangana,2018,2,rangareddy,1939856,4360690897.522386
4972,telangana,2018,2,medchal malkajgiri,1459884,3122661501.184857
4973,telangana,2018,2,warangal urban,385360,729207663.2999268
4974,telangana,2018,2,sangareddy,370126,717109835.7001467
4975,telangana,2018,2,karimnagar,253264,526580356.2041131
4976,telangana,2018,2,nalgonda,246677,552006649.1379006
4977,telangana,2018,2,khammam,239474,532458838.3757037
4978,telangana,2018,2,peddapalle,214900,413454435.3323817
4979,telangana,2018,2,bhadradri kothagudem,189793,504562629.3259425
4980,telangana,2018,3,hyderabad,5786941,9503554478.108147
4981,telangana,2018,3,rangareddy,3664948,6264254849.276553
4982,telangana,2018,3,medchal malkajgiri,2684484,4630531106.9738035
4983,telangana,2018,3,warangal urban,952314,1158736730.4521062
4984,telangana,2018,3,nirmal,594160,443226269.8771687
4985,telangana,2018,3,karimnagar,567417,773038295.5637382
4986,telangana,2018,3,sangareddy,545979,1010420934.838168
4987,telangana,2018,3,nalgonda,336447,645159574.9435833
4988,telangana,2018,3,peddapalle,334825,548785775.8472054
4989,telangana,2018,3,khammam,299774,611486713.5820062
4990,telangana,2018,4,hyderabad,9360515,14727846731.54825
4991,telangana,2018,4,rangareddy,5803319,9396311751.227482
4992,telangana,2018,4,medchal malkajgiri,4598129,7288821271.332445
4993,telangana,2018,4,warangal urban,917418,1553820916.036761
4994,telangana,2018,4,sangareddy,868099,1617023609.733318
4995,telangana,2018,4,karimnagar,597642,1058366451.91861
4996,telangana,2018,4,nalgonda,520637,1111613192.988738
4997,telangana,2018,4,khammam,462678,958128373.8025743
4998,telangana,2018,4,siddipet,414378,824913162.382491
4999,telangana,2018,4,peddapalle,390467,777939864.6081892
5000,telangana,2019,1,hyderabad,24838664,34892156029.40753
5001,telangana,2019,1,rangareddy,12952050,17677048557.63252
5002,telangana,2019,1,medchal malkajgiri,10127087,13392043971.075241
5003,telangana,2019,1,warangal urban,1953906,2836690647.897726
5004,telangana,2019,1,sangareddy,1782207,2801488635.4475703
5005,telangana,2019,1,karimnagar,1088155,1693944274.3067381
5006,telangana,2019,1,nalgonda,995740,1769178906.714807
5007,telangana,2019,1,khammam,854495,1481079756.385542
5008,telangana,2019,1,siddipet,841516,1380114923.832825
5009,telangana,2019,1,nizamabad,705541,1347187035.361902
5010,telangana,2019,2,hyderabad,43511186,73949377453.0185
5011,telangana,2019,2,rangareddy,16348519,25359412038.382957
5012,telangana,2019,2,medchal malkajgiri,11891107,17462610963.47037
5013,telangana,2019,2,warangal urban,2185190,3832142348.1167383
5014,telangana,2019,2,sangareddy,1920044,3684548498.973756
5015,telangana,2019,2,karimnagar,1090639,2218679006.703639
5016,telangana,2019,2,nalgonda,982589,2323581176.516111
5017,telangana,2019,2,khammam,926878,2063514016.2549322
5018,telangana,2019,2,siddipet,821209,1837834819.208163
5019,telangana,2019,2,nizamabad,782289,1812827883.320552
5020,telangana,2019,3,hyderabad,55159072,96365182751.25804
5021,telangana,2019,3,rangareddy,23655175,33663962263.15596
5022,telangana,2019,3,medchal malkajgiri,17492750,23256556346.30645
5023,telangana,2019,3,warangal urban,3280635,5206094337.716869
5024,telangana,2019,3,sangareddy,2699670,4722370404.5866785
5025,telangana,2019,3,karimnagar,1604219,2911171015.4164953
5026,telangana,2019,3,khammam,1352931,2602393109.2431
5027,telangana,2019,3,nalgonda,1306394,2779870436.4339104
5028,telangana,2019,3,nizamabad,1143733,2214953316.8489103
5029,telangana,2019,3,siddipet,1075629,2226176148.8370986
5030,telangana,2019,4,hyderabad,72987282,130230415629.3025
5031,telangana,2019,4,rangareddy,31237803,44757331443.56837
5032,telangana,2019,4,medchal malkajgiri,22999944,31417907129.79307
5033,telangana,2019,4,warangal urban,4698981,7877138784.222425
5034,telangana,2019,4,sangareddy,3687957,6643761917.41535
5035,telangana,2019,4,karimnagar,2289360,4404111000.947508
5036,telangana,2019,4,nalgonda,1934313,4432868129.214613
5037,telangana,2019,4,khammam,1917973,3902061676.7459917
5038,telangana,2019,4,nizamabad,1638281,3627249339.2387323
5039,telangana,2019,4,siddipet,1508776,3271349293.2839108
5040,telangana,2020,1,hyderabad,94177232,183207208610.8178
5041,telangana,2020,1,rangareddy,31802492,45881228273.95146
5042,telangana,2020,1,medchal malkajgiri,25458101,37404467180.931694
5043,telangana,2020,1,warangal urban,6200767,12008422912.49641
5044,telangana,2020,1,sangareddy,4610027,8691296108.435516
5045,telangana,2020,1,karimnagar,3037633,6437076498.978258
5046,telangana,2020,1,nalgonda,2636023,6345459438.726551
5047,telangana,2020,1,khammam,2537352,5525879243.728758
5048,telangana,2020,1,nizamabad,2202642,4951415940.342635
5049,telangana,2020,1,siddipet,1912271,4387174573.1338415
5050,telangana,2020,2,hyderabad,56374644,130820061488.3027
5051,telangana,2020,2,rangareddy,18068048,31273545586.261528
5052,telangana,2020,2,medchal malkajgiri,17860704,29732057894.607735
5053,telangana,2020,2,warangal urban,6239185,13617334891.58121
5054,telangana,2020,2,sangareddy,4807036,8780427655.861984
5055,telangana,2020,2,nalgonda,3786127,8540610042.867538
5056,telangana,2020,2,khammam,3329665,7845967966.504283
5057,telangana,2020,2,karimnagar,3030914,6621194087.94509
5058,telangana,2020,2,nizamabad,2750473,6638415628.443302
5059,telangana,2020,2,siddipet,2417054,5240899389.901978
5060,telangana,2020,3,hyderabad,99285803,228448742377.476
5061,telangana,2020,3,rangareddy,29573243,51787722036.04455
5062,telangana,2020,3,medchal malkajgiri,28698311,48831695001.78223
5063,telangana,2020,3,warangal urban,7847624,17470830635.33442
5064,telangana,2020,3,sangareddy,6800085,12980683896.97625
5065,telangana,2020,3,nalgonda,5228596,12019426389.40329
5066,telangana,2020,3,khammam,4612672,10624076063.27388
5067,telangana,2020,3,karimnagar,4242409,9665080706.228874
5068,telangana,2020,3,nizamabad,3738711,8812060816.702126
5069,telangana,2020,3,bhadradri kothagudem,3196550,7671316620.377354
5070,telangana,2020,4,hyderabad,117008707,243045184188.282
5071,telangana,2020,4,rangareddy,53405219,89256130453.08658
5072,telangana,2020,4,medchal malkajgiri,49900746,81801106073.41168
5073,telangana,2020,4,warangal urban,11918795,25712185991.21158
5074,telangana,2020,4,sangareddy,11444304,22088541539.150494
5075,telangana,2020,4,nalgonda,7966177,19282405659.53585
